attraction,time,availablebicycles,availabledock,replication,
Dock A,577,70,10,49,
Bicycle A,579,69,11,49,
Dock B,582,79,1,49,
Dock B,582,80,0,49,
Bicycle D,583,58,22,49,
Bicycle A,583,68,12,49,
Dock D,584,59,21,49,
Bicycle D,584,58,22,49,
Dock A,586,69,11,49,
Bicycle A,586,68,12,49,
Bicycle C,587,78,2,49,
Bicycle C,587,77,3,49,
Dock A,588,69,11,49,
Dock B,589,79,1,49,
Dock B,589,80,0,49,
Bicycle C,590,76,4,49,
Bicycle C,592,75,5,49,
Bicycle C,593,74,6,49,
Bicycle D,593,57,23,49,
Dock B,593,79,1,49,
Dock B,593,80,0,49,
Dock B,593,79,1,49,
Dock B,593,80,0,49,
Dock C,593,75,5,49,
Dock A,595,70,10,49,
Bicycle A,596,69,11,49,
Dock D,596,58,22,49,
Dock C,596,76,4,49,
Dock D,597,59,21,49,
Bicycle A,598,68,12,49,
Bicycle C,598,75,5,49,
Dock D,600,60,20,49,
Dock D,600,61,19,49,
Bicycle C,600,74,6,49,
Bicycle C,600,73,7,49,
Dock D,601,62,18,49,
Dock C,602,74,6,49,
Bicycle C,602,73,7,49,
Dock C,602,74,6,49,
Bicycle A,603,67,13,49,
Bicycle D,603,61,19,49,
Bicycle A,604,66,14,49,
Bicycle D,604,60,20,49,
Bicycle D,605,59,21,49,
Dock D,606,60,20,49,
Bicycle A,606,65,15,49,
Dock A,606,66,14,49,
Dock A,607,67,13,49,
Dock A,607,68,12,49,
Dock D,609,61,19,49,
Dock D,611,62,18,49,
Bicycle D,612,61,19,49,
Bicycle A,613,67,13,49,
Bicycle C,614,73,7,49,
Dock A,615,68,12,49,
Bicycle A,616,67,13,49,
Dock D,616,62,18,49,
Bicycle A,616,66,14,49,
Bicycle A,616,65,15,49,
Bicycle C,616,72,8,49,
Bicycle D,619,61,19,49,
Bicycle A,620,64,16,49,
Dock D,620,62,18,49,
Dock B,621,79,1,49,
Dock B,621,80,0,49,
Dock A,622,65,15,49,
Bicycle C,622,71,9,49,
Bicycle A,624,64,16,49,
Dock D,625,63,17,49,
Bicycle C,625,70,10,49,
Dock C,627,71,9,49,
Bicycle D,629,62,18,49,
Bicycle D,630,61,19,49,
Dock A,631,65,15,49,
Bicycle A,632,64,16,49,
Dock B,632,79,1,49,
Dock B,632,80,0,49,
Dock A,633,65,15,49,
Bicycle A,633,64,16,49,
Bicycle A,633,63,17,49,
Dock D,634,62,18,49,
Dock D,636,63,17,49,
Bicycle C,638,70,10,49,
Bicycle A,640,62,18,49,
Dock C,640,71,9,49,
Bicycle C,640,70,10,49,
Bicycle D,642,62,18,49,
Bicycle A,642,61,19,49,
Bicycle A,643,60,20,49,
Bicycle D,645,61,19,49,
Bicycle A,645,59,21,49,
Dock A,645,60,20,49,
Bicycle D,645,60,20,49,
Dock D,648,61,19,49,
Dock A,648,61,19,49,
Dock D,649,62,18,49,
Dock A,649,62,18,49,
Bicycle D,656,61,19,49,
Dock A,659,63,17,49,
Bicycle D,660,60,20,49,
Dock B,660,79,1,49,
Dock B,660,80,0,49,
Bicycle D,661,59,21,49,
Dock A,662,64,16,49,
Bicycle A,663,63,17,49,
Bicycle C,665,69,11,49,
Dock A,665,64,16,49,
Bicycle C,665,68,12,49,
Bicycle C,667,67,13,49,
Bicycle D,668,58,22,49,
Dock C,669,68,12,49,
Dock A,672,65,15,49,
Bicycle C,672,67,13,49,
Dock D,674,59,21,49,
Bicycle D,675,58,22,49,
Bicycle C,675,66,14,49,
Dock D,675,59,21,49,
Bicycle A,678,64,16,49,
Dock D,678,60,20,49,
Bicycle D,679,59,21,49,
Dock A,679,65,15,49,
Bicycle A,679,64,16,49,
Dock A,681,65,15,49,
Dock D,684,60,20,49,
Dock D,684,61,19,49,
Bicycle A,685,64,16,49,
Bicycle C,686,65,15,49,
Dock B,688,79,1,49,
Dock B,688,80,0,49,
Bicycle A,690,63,17,49,
Bicycle D,692,60,20,49,
Dock A,695,64,16,49,
Bicycle A,696,63,17,49,
Dock B,696,79,1,49,
Dock B,696,80,0,49,
Dock D,696,61,19,49,
Dock C,698,66,14,49,
Bicycle A,700,62,18,49,
Bicycle A,701,61,19,49,
Bicycle A,701,60,20,49,
Dock B,701,79,1,49,
Dock B,701,80,0,49,
Bicycle C,702,65,15,49,
Dock C,703,66,14,49,
Bicycle A,706,59,21,49,
Bicycle A,706,58,22,49,
Bicycle C,706,65,15,49,
Dock C,707,66,14,49,
Bicycle A,707,57,23,49,
Bicycle D,709,60,20,49,
Bicycle D,709,59,21,49,
Bicycle D,710,58,22,49,
Dock D,710,59,21,49,
Dock B,712,79,1,49,
Dock B,712,80,0,49,
Dock A,712,58,22,49,
Dock A,713,59,21,49,
Dock A,713,60,20,49,
Bicycle C,716,65,15,49,
Dock D,716,60,20,49,
Dock B,717,79,1,49,
Dock B,717,80,0,49,
Dock B,718,79,1,49,
Dock B,718,80,0,49,
Dock B,718,79,1,49,
Dock B,718,80,0,49,
Dock B,720,79,1,49,
Dock B,720,80,0,49,
Bicycle C,720,64,16,49,
Bicycle D,721,59,21,49,
Bicycle A,722,59,21,49,
Bicycle D,722,58,22,49,
Dock C,722,65,15,49,
Dock A,724,60,20,49,
Dock C,725,66,14,49,
Bicycle C,725,65,15,49,
Dock A,725,61,19,49,
Dock C,726,66,14,49,
Bicycle C,726,65,15,49,
Bicycle A,728,60,20,49,
Dock C,728,66,14,49,
Dock D,728,59,21,49,
Dock C,729,67,13,49,
Bicycle D,730,58,22,49,
Bicycle D,730,57,23,49,
Dock D,731,58,22,49,
Dock B,731,79,1,49,
Dock B,731,80,0,49,
Dock D,732,59,21,49,
Bicycle C,732,66,14,49,
Dock A,733,61,19,49,
Dock A,733,62,18,49,
Bicycle D,736,58,22,49,
Bicycle D,738,57,23,49,
Dock D,738,58,22,49,
Dock A,739,63,17,49,
Dock C,739,67,13,49,
Dock D,739,59,21,49,
Dock A,740,64,16,49,
Dock B,742,79,1,49,
Dock B,742,80,0,49,
Dock B,744,79,1,49,
Dock B,744,80,0,49,
Bicycle A,744,63,17,49,
Bicycle C,745,66,14,49,
Dock B,745,79,1,49,
Dock B,745,80,0,49,
Bicycle D,745,58,22,49,
Bicycle D,745,57,23,49,
Bicycle C,746,65,15,49,
Bicycle C,746,64,16,49,
Dock B,747,79,1,49,
Dock B,747,80,0,49,
Dock A,748,64,16,49,
Bicycle D,749,56,24,49,
Dock A,749,65,15,49,
Dock B,749,79,1,49,
Dock B,749,80,0,49,
Bicycle A,750,64,16,49,
Bicycle A,751,63,17,49,
Dock C,751,65,15,49,
Dock B,752,79,1,49,
Dock B,752,80,0,49,
Bicycle C,752,64,16,49,
Dock C,753,65,15,49,
Bicycle A,753,62,18,49,
Bicycle A,753,61,19,49,
Dock A,754,62,18,49,
Dock C,754,66,14,49,
Dock B,755,79,1,49,
Dock B,755,80,0,49,
Dock C,755,67,13,49,
Dock D,755,57,23,49,
Bicycle D,755,56,24,49,
Dock D,756,57,23,49,
Dock D,757,58,22,49,
Bicycle D,757,57,23,49,
Bicycle A,758,61,19,49,
Bicycle C,759,66,14,49,
Dock C,759,67,13,49,
Dock C,760,68,12,49,
Dock B,760,79,1,49,
Dock B,760,80,0,49,
Dock A,760,62,18,49,
Dock A,760,63,17,49,
Bicycle D,761,56,24,49,
Bicycle A,763,62,18,49,
Dock B,763,79,1,49,
Dock B,763,80,0,49,
Dock A,764,63,17,49,
Bicycle D,765,55,25,49,
Bicycle C,765,67,13,49,
Dock D,765,56,24,49,
Dock B,765,79,1,49,
Dock B,765,80,0,49,
Dock C,765,68,12,49,
Bicycle A,766,62,18,49,
Bicycle A,767,61,19,49,
Bicycle A,767,60,20,49,
Dock A,767,61,19,49,
Bicycle A,767,60,20,49,
Dock D,768,57,23,49,
Bicycle A,769,59,21,49,
Dock C,770,69,11,49,
Dock C,771,70,10,49,
Dock D,774,58,22,49,
Dock C,774,71,9,49,
Bicycle C,775,70,10,49,
Dock B,776,79,1,49,
Dock B,776,80,0,49,
Bicycle A,776,58,22,49,
Dock B,778,79,1,49,
Dock B,778,80,0,49,
Dock B,779,79,1,49,
Dock B,779,80,0,49,
Bicycle D,779,57,23,49,
Dock B,780,79,1,49,
Dock B,780,80,0,49,
Dock D,783,58,22,49,
Dock C,783,71,9,49,
Dock A,783,59,21,49,
Dock B,784,79,1,49,
Dock B,784,80,0,49,
Bicycle C,784,70,10,49,
Dock C,784,71,9,49,
Dock C,786,72,8,49,
Bicycle D,787,57,23,49,
Bicycle D,788,56,24,49,
Bicycle A,788,58,22,49,
Dock B,788,79,1,49,
Dock B,788,80,0,49,
Bicycle C,788,71,9,49,
Bicycle D,789,55,25,49,
Dock A,790,59,21,49,
Dock A,790,60,20,49,
Dock C,790,72,8,49,
Bicycle C,791,71,9,49,
Dock B,793,79,1,49,
Dock B,793,80,0,49,
Bicycle A,793,59,21,49,
Dock B,793,79,1,49,
Dock B,793,80,0,49,
Dock D,793,56,24,49,
Dock A,794,60,20,49,
Dock C,794,72,8,49,
Bicycle D,795,55,25,49,
Dock C,795,73,7,49,
Dock B,795,79,1,49,
Dock B,795,80,0,49,
Bicycle A,795,59,21,49,
Dock A,798,60,20,49,
Bicycle C,798,72,8,49,
Dock D,798,56,24,49,
Dock C,799,73,7,49,
Dock D,799,57,23,49,
Bicycle D,800,56,24,49,
Dock A,803,61,19,49,
Bicycle C,803,72,8,49,
Dock C,804,73,7,49,
Bicycle D,805,55,25,49,
Bicycle C,805,72,8,49,
Dock B,806,79,1,49,
Dock B,806,80,0,49,
Dock C,807,73,7,49,
Dock B,807,79,1,49,
Dock B,807,80,0,49,
Dock A,808,62,18,49,
Dock D,810,56,24,49,
Dock D,811,57,23,49,
Bicycle A,811,61,19,49,
Bicycle D,812,56,24,49,
Dock C,813,74,6,49,
Bicycle C,813,73,7,49,
Dock D,814,57,23,49,
Dock A,815,62,18,49,
Dock B,817,79,1,49,
Dock B,817,80,0,49,
Bicycle D,818,56,24,49,
Dock C,818,74,6,49,
Dock B,819,79,1,49,
Dock B,819,80,0,49,
Dock B,820,79,1,49,
Dock B,820,80,0,49,
Dock D,820,57,23,49,
Dock A,821,63,17,49,
Bicycle A,821,62,18,49,
Bicycle D,824,56,24,49,
Bicycle A,824,61,19,49,
Bicycle A,824,60,20,49,
Bicycle A,824,59,21,49,
Bicycle A,826,58,22,49,
Dock C,826,75,5,49,
Dock A,826,59,21,49,
Dock B,826,79,1,49,
Dock B,826,80,0,49,
Dock B,827,79,1,49,
Dock B,827,80,0,49,
Dock C,827,76,4,49,
Dock C,827,77,3,49,
Dock B,828,79,1,49,
Dock B,828,80,0,49,
Bicycle D,828,55,25,49,
Dock B,829,79,1,49,
Dock B,829,80,0,49,
Dock A,831,60,20,49,
Bicycle C,832,76,4,49,
Dock C,833,77,3,49,
Dock C,834,78,2,49,
Bicycle D,834,54,26,49,
Dock B,834,79,1,49,
Dock B,834,80,0,49,
Bicycle C,835,77,3,49,
Bicycle A,835,59,21,49,
Bicycle A,835,58,22,49,
Dock C,836,78,2,49,
Bicycle D,836,53,27,49,
Dock A,838,59,21,49,
Dock A,838,60,20,49,
Bicycle D,840,52,28,49,
Dock B,841,79,1,49,
Dock B,841,80,0,49,
Dock C,841,79,1,49,
Dock A,843,61,19,49,
Dock C,843,80,0,49,
Bicycle D,845,51,29,49,
Dock B,846,79,1,49,
Dock B,846,80,0,49,
Dock D,846,52,28,49,
Bicycle C,847,79,1,49,
Dock D,849,53,27,49,
Dock A,849,62,18,49,
Bicycle A,850,61,19,49,
Dock C,851,80,0,49,
Bicycle C,853,79,1,49,
Dock C,853,80,0,49,
Dock B,855,79,1,49,
Dock B,855,80,0,49,
Dock B,855,79,1,49,
Dock B,855,80,0,49,
Dock D,856,54,26,49,
Dock B,856,79,1,49,
Dock B,856,80,0,49,
Dock B,858,79,1,49,
Dock B,858,80,0,49,
Bicycle A,858,60,20,49,
Bicycle C,859,79,1,49,
Bicycle C,860,78,2,49,
Bicycle A,861,59,21,49,
Dock C,863,79,1,49,
Dock C,863,80,0,49,
Dock D,864,55,25,49,
Dock D,867,56,24,49,
Dock D,868,57,23,49,
Bicycle C,870,79,1,49,
Dock C,870,80,0,49,
Bicycle C,870,79,1,49,
Dock C,870,80,0,49,
Bicycle C,871,79,1,49,
Dock B,873,79,1,49,
Dock B,873,80,0,49,
Bicycle C,876,78,2,49,
Bicycle A,877,58,22,49,
Dock D,879,58,22,49,
Dock C,880,79,1,49,
Dock D,880,59,21,49,
Bicycle C,881,78,2,49,
Bicycle A,882,57,23,49,
Dock D,884,60,20,49,
Dock B,885,79,1,49,
Dock B,885,80,0,49,
Dock D,885,61,19,49,
Bicycle C,886,77,3,49,
Dock B,887,79,1,49,
Dock B,887,80,0,49,
Bicycle D,888,60,20,49,
Dock B,888,79,1,49,
Dock B,888,80,0,49,
Dock A,891,58,22,49,
Dock C,892,78,2,49,
Dock D,892,61,19,49,
Dock B,893,79,1,49,
Dock B,893,80,0,49,
Dock D,894,62,18,49,
Bicycle D,895,61,19,49,
Bicycle A,895,57,23,49,
Dock B,896,79,1,49,
Dock B,896,80,0,49,
Bicycle C,896,77,3,49,
Dock C,896,78,2,49,
Dock C,897,79,1,49,
Dock A,898,58,22,49,
Bicycle C,898,78,2,49,
Dock C,899,79,1,49,
Dock B,900,79,1,49,
Dock B,900,80,0,49,
Dock B,900,79,1,49,
Dock B,900,80,0,49,
Bicycle C,901,78,2,49,
Bicycle C,901,77,3,49,
Bicycle D,903,60,20,49,
Bicycle C,904,76,4,49,
Dock A,906,59,21,49,
Dock D,907,61,19,49,
Dock C,907,77,3,49,
Dock C,908,78,2,49,
Dock D,908,62,18,49,
Dock C,909,79,1,49,
Dock D,910,63,17,49,
Dock D,911,64,16,49,
Dock D,913,65,15,49,
Bicycle D,916,64,16,49,
Bicycle C,920,78,2,49,
Dock B,920,79,1,49,
Dock B,920,80,0,49,
Dock A,920,60,20,49,
Bicycle D,921,63,17,49,
Bicycle D,923,62,18,49,
Bicycle A,924,59,21,49,
Dock A,924,60,20,49,
Dock A,926,61,19,49,
Dock D,927,63,17,49,
Bicycle C,927,77,3,49,
Bicycle D,927,62,18,49,
Bicycle A,927,60,20,49,
Bicycle C,929,76,4,49,
Dock A,929,61,19,49,
Dock C,930,77,3,49,
Bicycle C,930,76,4,49,
Bicycle D,933,61,19,49,
Dock B,934,79,1,49,
Dock B,934,80,0,49,
Dock D,934,62,18,49,
Dock A,936,62,18,49,
Dock D,937,63,17,49,
Bicycle D,937,62,18,49,
Dock D,939,63,17,49,
Dock B,939,79,1,49,
Dock B,939,80,0,49,
Dock A,941,63,17,49,
Bicycle C,941,75,5,49,
Bicycle D,941,62,18,49,
Bicycle D,942,61,19,49,
Dock C,942,76,4,49,
Bicycle D,943,60,20,49,
Dock B,943,79,1,49,
Dock B,943,80,0,49,
Bicycle A,943,62,18,49,
Dock A,944,63,17,49,
Dock A,945,64,16,49,
Dock A,946,65,15,49,
Bicycle A,947,64,16,49,
Dock C,948,77,3,49,
Dock B,949,79,1,49,
Dock B,949,80,0,49,
Dock C,950,78,2,49,
Bicycle D,950,59,21,49,
Dock D,952,60,20,49,
Dock A,952,65,15,49,
Bicycle A,953,64,16,49,
Bicycle A,953,63,17,49,
Bicycle D,954,59,21,49,
Dock B,955,79,1,49,
Dock B,955,80,0,49,
Dock C,956,79,1,49,
Dock B,956,79,1,49,
Dock B,956,80,0,49,
Dock A,957,64,16,49,
Dock B,958,79,1,49,
Dock B,958,80,0,49,
Bicycle A,959,63,17,49,
Dock B,960,79,1,49,
Dock B,960,80,0,49,
Bicycle A,962,62,18,49,
Bicycle C,962,78,2,49,
Bicycle D,963,58,22,49,
Dock C,963,79,1,49,
Dock C,964,80,0,49,
Bicycle D,967,57,23,49,
Dock A,967,63,17,49,
Dock B,968,79,1,49,
Dock B,968,80,0,49,
Bicycle A,968,62,18,49,
Dock A,969,63,17,49,
Bicycle D,970,56,24,49,
Dock D,970,57,23,49,
Bicycle A,971,62,18,49,
Dock A,972,63,17,49,
Bicycle C,974,79,1,49,
Dock C,974,80,0,49,
Bicycle C,975,79,1,49,
Dock C,975,80,0,49,
Dock B,976,79,1,49,
Dock B,976,80,0,49,
Bicycle D,976,56,24,49,
Bicycle A,976,62,18,49,
Bicycle A,977,61,19,49,
Bicycle D,977,55,25,49,
Dock A,979,62,18,49,
Bicycle C,979,79,1,49,
Dock C,979,80,0,49,
Bicycle C,979,79,1,49,
Dock C,982,80,0,49,
Bicycle D,982,54,26,49,
Dock A,982,63,17,49,
Dock D,984,55,25,49,
Dock D,984,56,24,49,
Bicycle C,986,79,1,49,
Dock A,986,64,16,49,
Bicycle C,986,78,2,49,
Bicycle D,987,55,25,49,
Dock D,987,56,24,49,
Dock D,988,57,23,49,
Dock B,989,79,1,49,
Dock B,989,80,0,49,
Bicycle A,989,63,17,49,
Dock A,990,64,16,49,
Bicycle A,990,63,17,49,
Bicycle C,990,77,3,49,
Bicycle A,990,62,18,49,
Dock B,990,79,1,49,
Dock B,990,80,0,49,
Bicycle C,991,76,4,49,
Dock C,994,77,3,49,
Dock B,995,79,1,49,
Dock B,995,80,0,49,
Dock B,997,79,1,49,
Dock B,997,80,0,49,
Bicycle A,997,61,19,49,
Dock D,998,58,22,49,
Dock D,998,59,21,49,
Dock D,999,60,20,49,
Dock C,999,78,2,49,
Dock D,999,61,19,49,
Bicycle A,999,60,20,49,
Dock C,1001,79,1,49,
Bicycle D,1002,60,20,49,
Bicycle D,1003,59,21,49,
Dock C,1003,80,0,49,
Bicycle D,1003,58,22,49,
Bicycle A,1005,59,21,49,
Dock A,1005,60,20,49,
Bicycle A,1005,59,21,49,
Dock A,1005,60,20,49,
Bicycle A,1005,59,21,49,
Dock A,1005,60,20,49,
Bicycle A,1006,59,21,49,
Bicycle C,1007,79,1,49,
Bicycle A,1007,58,22,49,
Bicycle C,1008,78,2,49,
Bicycle C,1008,77,3,49,
Bicycle C,1011,76,4,49,
Bicycle D,1011,57,23,49,
Bicycle C,1013,75,5,49,
Dock B,1013,79,1,49,
Dock B,1013,80,0,49,
Bicycle C,1014,74,6,49,
Bicycle C,1014,73,7,49,
Bicycle D,1014,56,24,49,
Bicycle C,1014,72,8,49,
Dock B,1014,79,1,49,
Dock B,1014,80,0,49,
Dock A,1016,59,21,49,
Dock D,1016,57,23,49,
Dock D,1016,58,22,49,
Dock A,1017,60,20,49,
Dock D,1017,59,21,49,
Bicycle A,1017,59,21,49,
Bicycle D,1020,58,22,49,
Dock D,1020,59,21,49,
Dock C,1020,73,7,49,
Bicycle D,1020,58,22,49,
Dock C,1022,74,6,49,
Dock D,1022,59,21,49,
Dock A,1022,60,20,49,
Dock D,1023,60,20,49,
Dock D,1023,61,19,49,
Bicycle A,1023,59,21,49,
Dock A,1024,60,20,49,
Bicycle D,1024,60,20,49,
Bicycle D,1024,59,21,49,
Bicycle C,1025,73,7,49,
Bicycle A,1025,59,21,49,
Bicycle D,1027,58,22,49,
Dock A,1027,60,20,49,
Dock A,1028,61,19,49,
Dock D,1029,59,21,49,
Dock B,1029,79,1,49,
Dock B,1029,80,0,49,
Dock B,1030,79,1,49,
Dock B,1030,80,0,49,
Dock A,1031,62,18,49,
Bicycle C,1032,72,8,49,
Bicycle D,1033,58,22,49,
Dock D,1035,59,21,49,
Dock A,1036,63,17,49,
Dock C,1037,73,7,49,
Bicycle A,1038,62,18,49,
Bicycle C,1038,72,8,49,
Bicycle D,1039,58,22,49,
Dock D,1039,59,21,49,
Bicycle D,1040,58,22,49,
Dock B,1041,79,1,49,
Dock B,1041,80,0,49,
Dock A,1042,63,17,49,
Dock A,1042,64,16,49,
Dock C,1043,73,7,49,
Bicycle C,1043,72,8,49,
Bicycle D,1043,57,23,49,
Bicycle C,1043,71,9,49,
Bicycle C,1044,70,10,49,
Dock B,1044,79,1,49,
Dock B,1044,80,0,49,
Bicycle A,1044,63,17,49,
Dock D,1045,58,22,49,
Bicycle C,1045,69,11,49,
Dock A,1045,64,16,49,
Dock C,1046,70,10,49,
Bicycle D,1049,57,23,49,
Bicycle C,1049,69,11,49,
Dock C,1050,70,10,49,
Dock D,1051,58,22,49,
Bicycle D,1051,57,23,49,
Dock A,1052,65,15,49,
Bicycle C,1052,69,11,49,
Dock D,1052,58,22,49,
Bicycle A,1053,64,16,49,
Dock D,1053,59,21,49,
Dock B,1053,79,1,49,
Dock B,1053,80,0,49,
Dock D,1053,60,20,49,
Dock A,1054,65,15,49,
Dock B,1055,79,1,49,
Dock B,1055,80,0,49,
Bicycle D,1056,59,21,49,
Bicycle D,1058,58,22,49,
Dock D,1058,59,21,49,
Bicycle C,1058,68,12,49,
Bicycle C,1059,67,13,49,
Bicycle C,1060,66,14,49,
Bicycle D,1060,58,22,49,
Dock A,1061,66,14,49,
Dock A,1062,67,13,49,
Dock C,1062,67,13,49,
Bicycle D,1062,57,23,49,
Bicycle D,1063,56,24,49,
Dock A,1063,68,12,49,
Bicycle D,1064,55,25,49,
Dock C,1064,68,12,49,
Dock D,1065,56,24,49,
Dock D,1066,57,23,49,
Dock A,1066,69,11,49,
Bicycle D,1066,56,24,49,
Bicycle D,1067,55,25,49,
Dock A,1067,70,10,49,
Dock A,1067,71,9,49,
Bicycle C,1068,67,13,49,
Dock B,1069,79,1,49,
Dock B,1069,80,0,49,
Dock A,1069,72,8,49,
Dock A,1069,73,7,49,
Bicycle C,1069,66,14,49,
Dock D,1069,56,24,49,
Bicycle D,1070,55,25,49,
Dock B,1070,79,1,49,
Dock B,1070,80,0,49,
Bicycle C,1071,65,15,49,
Dock D,1072,56,24,49,
Bicycle D,1072,55,25,49,
Dock B,1072,79,1,49,
Dock B,1072,80,0,49,
Bicycle A,1073,72,8,49,
Dock A,1073,73,7,49,
Dock A,1074,74,6,49,
Bicycle C,1074,64,16,49,
Bicycle D,1075,54,26,49,
Bicycle A,1075,73,7,49,
Dock C,1077,65,15,49,
Dock D,1077,55,25,49,
Dock D,1077,56,24,49,
Dock A,1078,74,6,49,
Dock C,1078,66,14,49,
Dock C,1079,67,13,49,
Dock B,1080,79,1,49,
Dock B,1080,80,0,49,
Dock D,1082,57,23,49,
Dock B,1082,79,1,49,
Dock B,1082,80,0,49,
Bicycle D,1084,56,24,49,
Bicycle D,1084,55,25,49,
Bicycle A,1085,73,7,49,
Dock D,1085,56,24,49,
Bicycle D,1086,55,25,49,
Bicycle D,1087,54,26,49,
Dock C,1087,68,12,49,
Dock A,1087,74,6,49,
Dock A,1087,75,5,49,
Bicycle A,1088,74,6,49,
Bicycle D,1088,53,27,49,
Dock B,1089,79,1,49,
Dock B,1089,80,0,49,
Dock C,1089,69,11,49,
Bicycle D,1089,52,28,49,
Dock A,1091,75,5,49,
Dock A,1091,76,4,49,
Dock A,1091,77,3,49,
Dock B,1092,79,1,49,
Dock B,1092,80,0,49,
Dock A,1092,78,2,49,
Dock B,1093,79,1,49,
Dock B,1093,80,0,49,
Dock C,1096,70,10,49,
Dock B,1096,79,1,49,
Dock B,1096,80,0,49,
Dock C,1098,71,9,49,
Bicycle A,1099,77,3,49,
Dock B,1099,79,1,49,
Dock B,1099,80,0,49,
Dock C,1099,72,8,49,
Dock B,1099,79,1,49,
Dock B,1099,80,0,49,
Bicycle A,1099,76,4,49,
Dock B,1100,79,1,49,
Dock B,1100,80,0,49,
Bicycle A,1100,75,5,49,
Dock B,1101,79,1,49,
Dock B,1101,80,0,49,
Dock C,1104,73,7,49,
Bicycle A,1104,74,6,49,
Bicycle A,1105,73,7,49,
Dock C,1106,74,6,49,
Dock C,1107,75,5,49,
Dock C,1108,76,4,49,
Dock C,1109,77,3,49,
Bicycle C,1109,76,4,49,
Bicycle D,1109,51,29,49,
Bicycle D,1110,50,30,49,
Dock B,1111,79,1,49,
Dock B,1111,80,0,49,
Dock A,1111,74,6,49,
Bicycle D,1112,49,31,49,
Dock B,1112,79,1,49,
Dock B,1112,80,0,49,
Dock A,1112,75,5,49,
Dock B,1112,79,1,49,
Dock B,1112,80,0,49,
Bicycle D,1113,48,32,49,
Bicycle C,1113,75,5,49,
Bicycle C,1113,74,6,49,
Dock A,1115,76,4,49,
Dock D,1117,49,31,49,
Dock A,1117,77,3,49,
Bicycle A,1117,76,4,49,
Bicycle D,1117,48,32,49,
Dock C,1118,75,5,49,
Dock C,1119,76,4,49,
Bicycle A,1119,75,5,49,
Dock B,1120,79,1,49,
Dock B,1120,80,0,49,
Dock A,1120,76,4,49,
Dock C,1121,77,3,49,
Bicycle A,1121,75,5,49,
Dock D,1121,49,31,49,
Dock B,1123,79,1,49,
Dock B,1123,80,0,49,
Dock D,1124,50,30,49,
Bicycle C,1124,76,4,49,
Dock B,1125,79,1,49,
Dock B,1125,80,0,49,
Bicycle A,1125,74,6,49,
Dock C,1126,77,3,49,
Dock B,1127,79,1,49,
Dock B,1127,80,0,49,
Bicycle C,1128,76,4,49,
Bicycle A,1128,73,7,49,
Bicycle A,1130,72,8,49,
Dock C,1130,77,3,49,
Bicycle A,1130,71,9,49,
Bicycle C,1131,76,4,49,
Dock B,1131,79,1,49,
Dock B,1131,80,0,49,
Bicycle C,1132,75,5,49,
Dock B,1132,79,1,49,
Dock B,1132,80,0,49,
Dock C,1132,76,4,49,
Bicycle C,1132,75,5,49,
Bicycle C,1132,74,6,49,
Bicycle C,1133,73,7,49,
Bicycle A,1133,70,10,49,
Bicycle C,1134,72,8,49,
Bicycle A,1135,69,11,49,
Dock B,1136,79,1,49,
Dock B,1136,80,0,49,
Dock B,1136,79,1,49,
Dock B,1136,80,0,49,
Dock D,1136,51,29,49,
Bicycle C,1137,71,9,49,
Dock C,1137,72,8,49,
Dock D,1138,52,28,49,
Dock C,1138,73,7,49,
Dock C,1138,74,6,49,
Bicycle A,1140,68,12,49,
Dock D,1140,53,27,49,
Dock D,1140,54,26,49,
Bicycle C,1140,73,7,49,
Dock D,1141,55,25,49,
Dock C,1142,74,6,49,
Dock D,1142,56,24,49,
Dock D,1142,57,23,49,
Dock B,1144,79,1,49,
Dock B,1144,80,0,49,
Dock B,1144,79,1,49,
Dock B,1144,80,0,49,
Dock B,1144,79,1,49,
Dock B,1144,80,0,49,
Bicycle A,1144,67,13,49,
Bicycle A,1145,66,14,49,
Dock B,1145,79,1,49,
Dock B,1145,80,0,49,
Dock D,1147,58,22,49,
Bicycle D,1147,57,23,49,
Dock D,1148,58,22,49,
Bicycle A,1149,65,15,49,
Dock D,1149,59,21,49,
Dock C,1150,75,5,49,
Bicycle C,1150,74,6,49,
Bicycle C,1150,73,7,49,
Dock A,1150,66,14,49,
Bicycle C,1150,72,8,49,
Bicycle C,1152,71,9,49,
Dock C,1152,72,8,49,
Bicycle C,1152,71,9,49,
Dock B,1153,79,1,49,
Dock B,1153,80,0,49,
Dock C,1153,72,8,49,
Dock C,1153,73,7,49,
Dock C,1153,74,6,49,
Dock B,1154,79,1,49,
Dock B,1154,80,0,49,
Bicycle C,1154,73,7,49,
Dock D,1157,60,20,49,
Dock D,1157,61,19,49,
Dock B,1159,79,1,49,
Dock B,1159,80,0,49,
Dock C,1159,74,6,49,
Dock B,1160,79,1,49,
Dock B,1160,80,0,49,
Dock C,1160,75,5,49,
Dock D,1161,62,18,49,
Dock D,1161,63,17,49,
Dock D,1161,64,16,49,
Bicycle C,1162,74,6,49,
Bicycle C,1162,73,7,49,
Bicycle C,1163,72,8,49,
Dock D,1164,65,15,49,
Bicycle D,1164,64,16,49,
Bicycle C,1166,71,9,49,
Dock C,1166,72,8,49,
Dock A,1167,67,13,49,
Dock B,1167,79,1,49,
Dock B,1167,80,0,49,
Dock B,1168,79,1,49,
Dock B,1168,80,0,49,
Dock B,1169,79,1,49,
Dock B,1169,80,0,49,
Dock C,1169,73,7,49,
