attraction,time,availablebicycles,availabledock,replication,
Dock D,1340,72,8,4,
Dock D,1340,73,7,4,
Bicycle C,1341,79,1,4,
Dock C,1341,80,0,4,
Bicycle D,1341,72,8,4,
Bicycle C,1342,79,1,4,
Dock C,1342,80,0,4,
Bicycle D,1343,71,9,4,
Dock A,1343,59,21,4,
Bicycle A,1345,58,22,4,
Dock A,1345,59,21,4,
Dock A,1345,60,20,4,
Dock B,1345,65,15,4,
Bicycle C,1346,79,1,4,
Dock C,1346,80,0,4,
Bicycle C,1347,79,1,4,
Dock C,1347,80,0,4,
Bicycle D,1348,70,10,4,
Dock B,1349,64,16,4,
Dock B,1350,65,15,4,
Dock D,1350,71,9,4,
Bicycle C,1350,79,1,4,
Dock C,1350,80,0,4,
Bicycle D,1351,70,10,4,
Bicycle D,1351,69,11,4,
Bicycle A,1351,59,21,4,
Bicycle A,1351,58,22,4,
Dock A,1352,59,21,4,
Bicycle D,1353,68,12,4,
Dock A,1353,60,20,4,
Dock D,1354,69,11,4,
Dock D,1354,70,10,4,
Bicycle C,1355,79,1,4,
Dock C,1355,80,0,4,
Bicycle A,1355,59,21,4,
Bicycle D,1356,69,11,4,
Dock B,1356,66,14,4,
Dock D,1356,70,10,4,
Dock B,1356,65,15,4,
Dock A,1356,60,20,4,
Bicycle C,1356,79,1,4,
Dock C,1356,80,0,4,
Dock A,1357,61,19,4,
Dock B,1357,66,14,4,
Bicycle A,1357,60,20,4,
Dock D,1358,71,9,4,
Dock A,1358,61,19,4,
Bicycle A,1359,60,20,4,
Bicycle D,1361,70,10,4,
Bicycle C,1362,79,1,4,
Dock C,1362,80,0,4,
Dock B,1362,67,13,4,
Dock D,1363,71,9,4,
Bicycle C,1364,79,1,4,
Dock C,1364,80,0,4,
Bicycle D,1364,70,10,4,
Dock D,1364,71,9,4,
Dock A,1364,61,19,4,
Dock B,1365,68,12,4,
Dock B,1365,69,11,4,
Bicycle C,1365,79,1,4,
Dock C,1365,80,0,4,
Bicycle D,1366,70,10,4,
Bicycle A,1366,60,20,4,
Bicycle D,1367,69,11,4,
Bicycle A,1367,59,21,4,
Dock A,1368,60,20,4,
Dock A,1368,61,19,4,
Dock D,1369,70,10,4,
Dock B,1369,68,12,4,
Dock A,1369,62,18,4,
Bicycle C,1370,79,1,4,
Dock C,1370,80,0,4,
Dock D,1371,71,9,4,
Dock D,1372,72,8,4,
Bicycle A,1373,61,19,4,
Bicycle A,1373,60,20,4,
Bicycle C,1373,79,1,4,
Dock C,1373,80,0,4,
Dock B,1374,69,11,4,
Bicycle D,1375,71,9,4,
Dock B,1375,70,10,4,
Bicycle C,1375,79,1,4,
Dock C,1375,80,0,4,
Dock B,1376,69,11,4,
Dock D,1376,72,8,4,
Bicycle D,1376,71,9,4,
Dock A,1377,61,19,4,
Bicycle D,1378,70,10,4,
Bicycle C,1378,79,1,4,
Dock C,1378,80,0,4,
Dock A,1379,62,18,4,
Bicycle A,1380,61,19,4,
Dock D,1380,71,9,4,
Dock B,1380,70,10,4,
Dock B,1381,69,11,4,
Dock B,1381,70,10,4,
Dock A,1381,62,18,4,
Dock B,1384,69,11,4,
Bicycle D,1385,70,10,4,
Dock B,1385,70,10,4,
Bicycle A,1385,61,19,4,
Dock D,1386,71,9,4,
Bicycle A,1386,60,20,4,
Bicycle D,1387,70,10,4,
Dock D,1387,71,9,4,
Bicycle D,1387,70,10,4,
Dock B,1387,69,11,4,
Dock A,1388,61,19,4,
Bicycle C,1388,79,1,4,
Dock C,1388,80,0,4,
Bicycle A,1388,60,20,4,
Bicycle D,1389,69,11,4,
Dock A,1389,61,19,4,
Dock A,1390,62,18,4,
Bicycle C,1391,79,1,4,
Dock C,1391,80,0,4,
Dock B,1392,68,12,4,
Bicycle C,1392,79,1,4,
Dock C,1392,80,0,4,
Bicycle C,1392,79,1,4,
Dock C,1392,80,0,4,
Dock B,1392,69,11,4,
Dock B,1393,68,12,4,
Dock A,1393,63,17,4,
Dock B,1393,69,11,4,
Bicycle A,1393,62,18,4,
Bicycle A,1393,61,19,4,
Bicycle D,1394,68,12,4,
Bicycle A,1396,60,20,4,
Dock D,1396,69,11,4,
Dock B,1396,70,10,4,
Dock A,1397,61,19,4,
Dock B,1398,71,9,4,
Dock B,1398,72,8,4,
Dock B,1399,71,9,4,
Bicycle C,1399,79,1,4,
Dock C,1399,80,0,4,
Bicycle C,1401,79,1,4,
Dock C,1401,80,0,4,
Bicycle D,1401,68,12,4,
Bicycle A,1402,60,20,4,
Bicycle A,1402,59,21,4,
Dock D,1402,69,11,4,
Dock B,1402,72,8,4,
Bicycle D,1403,68,12,4,
Dock D,1403,69,11,4,
Bicycle A,1403,58,22,4,
Dock D,1404,70,10,4,
Dock A,1404,59,21,4,
Dock A,1406,60,20,4,
Dock D,1407,71,9,4,
Dock B,1407,71,9,4,
Dock B,1408,72,8,4,
Dock B,1408,73,7,4,
Dock D,1409,72,8,4,
Bicycle D,1409,71,9,4,
Bicycle D,1410,70,10,4,
Dock B,1410,72,8,4,
Dock B,1411,73,7,4,
Bicycle C,1411,79,1,4,
Dock C,1411,80,0,4,
Dock A,1411,61,19,4,
Bicycle D,1412,69,11,4,
Dock A,1412,62,18,4,
Dock B,1412,72,8,4,
Dock B,1412,71,9,4,
Dock B,1415,70,10,4,
Dock B,1416,69,11,4,
Dock A,1417,63,17,4,
Bicycle D,1417,68,12,4,
Dock B,1417,68,12,4,
Bicycle C,1419,79,1,4,
Dock C,1419,80,0,4,
Bicycle C,1421,79,1,4,
Dock C,1421,80,0,4,
Dock A,1421,64,16,4,
Dock B,1422,67,13,4,
Dock B,1422,66,14,4,
Bicycle C,1423,79,1,4,
Dock C,1423,80,0,4,
Dock D,1423,69,11,4,
Bicycle A,1423,63,17,4,
Dock B,1425,65,15,4,
Bicycle C,1425,79,1,4,
Dock C,1425,80,0,4,
Bicycle A,1426,62,18,4,
Bicycle A,1427,61,19,4,
Dock B,1427,64,16,4,
Bicycle C,1428,79,1,4,
Dock C,1428,80,0,4,
Dock D,1428,70,10,4,
Bicycle A,1429,60,20,4,
Dock B,1430,65,15,4,
Dock B,1430,64,16,4,
Bicycle D,1431,69,11,4,
Dock D,1431,70,10,4,
Dock D,1431,71,9,4,
Dock B,1432,65,15,4,
Bicycle D,1432,70,10,4,
Dock D,1432,71,9,4,
Bicycle D,1433,70,10,4,
Bicycle C,1434,79,1,4,
Dock C,1434,80,0,4,
Dock A,1434,61,19,4,
Bicycle A,1434,60,20,4,
Dock B,1435,66,14,4,
Dock B,1435,67,13,4,
Dock B,1435,66,14,4,
Dock B,1436,65,15,4,
Dock A,1436,61,19,4,
Dock B,1436,64,16,4,
Dock D,1437,71,9,4,
Dock A,1438,62,18,4,
Bicycle D,1439,70,10,4,
Dock B,1439,65,15,4,
Dock B,1441,64,16,4,
Bicycle D,1441,69,11,4,
Bicycle C,1442,79,1,4,
Dock C,1442,80,0,4,
Bicycle C,1442,79,1,4,
Dock C,1442,80,0,4,
Dock A,1442,63,17,4,
Bicycle C,1443,79,1,4,
Dock C,1443,80,0,4,
Dock D,1443,70,10,4,
Dock B,1443,63,17,4,
Dock A,1444,64,16,4,
Bicycle A,1446,63,17,4,
Bicycle C,1447,79,1,4,
Dock C,1447,80,0,4,
Bicycle A,1448,62,18,4,
Dock D,1450,71,9,4,
Dock D,1450,72,8,4,
Dock B,1452,62,18,4,
Dock B,1453,63,17,4,
Dock D,1454,73,7,4,
Bicycle D,1456,72,8,4,
Bicycle D,1456,71,9,4,
Dock B,1457,64,16,4,
Dock B,1457,63,17,4,
Dock D,1457,72,8,4,
Bicycle C,1457,79,1,4,
Dock C,1457,80,0,4,
Bicycle A,1457,61,19,4,
Bicycle C,1458,79,1,4,
Dock C,1458,80,0,4,
Bicycle C,1459,79,1,4,
Dock C,1459,80,0,4,
Dock A,1459,62,18,4,
Dock B,1459,62,18,4,
Dock A,1460,63,17,4,
Bicycle D,1461,71,9,4,
Bicycle A,1461,62,18,4,
Dock B,1461,61,19,4,
Bicycle C,1461,79,1,4,
Dock C,1461,80,0,4,
Dock A,1464,63,17,4,
Dock D,1464,72,8,4,
Bicycle A,1466,62,18,4,
Dock D,1466,73,7,4,
Bicycle D,1467,72,8,4,
Dock D,1467,73,7,4,
Bicycle C,1468,79,1,4,
Dock C,1468,80,0,4,
Dock D,1468,74,6,4,
Dock B,1468,62,18,4,
Bicycle D,1468,73,7,4,
Bicycle A,1469,61,19,4,
Dock B,1469,61,19,4,
Dock B,1469,62,18,4,
Dock A,1469,62,18,4,
Bicycle D,1470,72,8,4,
Bicycle A,1470,61,19,4,
Bicycle A,1471,60,20,4,
Dock A,1471,61,19,4,
Bicycle D,1472,71,9,4,
Dock B,1473,63,17,4,
Dock A,1473,62,18,4,
Bicycle A,1473,61,19,4,
Dock A,1475,62,18,4,
Dock B,1476,64,16,4,
Dock D,1476,72,8,4,
Bicycle C,1476,79,1,4,
Dock C,1476,80,0,4,
Dock B,1476,65,15,4,
Dock B,1477,66,14,4,
Bicycle D,1477,71,9,4,
Bicycle A,1478,61,19,4,
Bicycle C,1478,79,1,4,
Dock C,1478,80,0,4,
Dock A,1481,62,18,4,
Dock B,1482,67,13,4,
Dock B,1482,66,14,4,
Dock B,1483,65,15,4,
Bicycle D,1483,70,10,4,
Dock D,1484,71,9,4,
Dock B,1485,66,14,4,
Bicycle C,1485,79,1,4,
Dock C,1485,80,0,4,
Bicycle D,1486,70,10,4,
Dock A,1486,63,17,4,
Bicycle A,1486,62,18,4,
Bicycle C,1487,79,1,4,
Dock C,1487,80,0,4,
Bicycle A,1488,61,19,4,
Dock D,1488,71,9,4,
Bicycle A,1488,60,20,4,
Dock A,1488,61,19,4,
Bicycle C,1489,79,1,4,
Dock C,1489,80,0,4,
Dock B,1491,65,15,4,
Dock D,1491,72,8,4,
Bicycle A,1492,60,20,4,
Dock B,1492,66,14,4,
Dock B,1492,67,13,4,
Dock B,1493,68,12,4,
Bicycle A,1494,59,21,4,
Dock D,1496,73,7,4,
Bicycle D,1496,72,8,4,
Bicycle D,1498,71,9,4,
Bicycle C,1498,79,1,4,
Dock C,1498,80,0,4,
Bicycle D,1498,70,10,4,
Bicycle C,1498,79,1,4,
Dock C,1498,80,0,4,
Dock D,1498,71,9,4,
Dock B,1499,69,11,4,
Dock A,1500,60,20,4,
Bicycle D,1500,70,10,4,
Dock A,1500,61,19,4,
Dock A,1501,62,18,4,
Dock B,1501,68,12,4,
Dock B,1502,69,11,4,
Bicycle A,1502,61,19,4,
Bicycle D,1503,69,11,4,
Dock A,1503,62,18,4,
Bicycle A,1503,61,19,4,
Dock B,1504,68,12,4,
Dock A,1505,62,18,4,
Dock D,1506,70,10,4,
Dock D,1506,71,9,4,
Bicycle C,1507,79,1,4,
Dock C,1507,80,0,4,
Dock B,1507,69,11,4,
Bicycle A,1507,61,19,4,
Bicycle C,1509,79,1,4,
Dock C,1509,80,0,4,
Dock B,1509,70,10,4,
Bicycle A,1510,60,20,4,
Dock B,1511,69,11,4,
Bicycle A,1511,59,21,4,
Dock B,1512,68,12,4,
Dock B,1512,67,13,4,
Dock B,1512,68,12,4,
Dock B,1513,67,13,4,
Bicycle C,1514,79,1,4,
Dock C,1514,80,0,4,
Bicycle C,1515,79,1,4,
Dock C,1515,80,0,4,
Bicycle C,1516,79,1,4,
Dock C,1516,80,0,4,
Dock D,1516,72,8,4,
Bicycle D,1516,71,9,4,
Bicycle D,1516,70,10,4,
Dock B,1518,68,12,4,
Dock B,1519,67,13,4,
Dock A,1519,60,20,4,
Bicycle D,1519,69,11,4,
Dock A,1519,61,19,4,
Bicycle A,1519,60,20,4,
Bicycle A,1520,59,21,4,
Dock A,1522,60,20,4,
Dock B,1522,68,12,4,
Dock D,1524,70,10,4,
Dock B,1524,69,11,4,
Dock D,1526,71,9,4,
Dock D,1526,72,8,4,
Bicycle D,1526,71,9,4,
Bicycle A,1526,59,21,4,
Dock B,1527,70,10,4,
Dock D,1527,72,8,4,
Dock A,1528,60,20,4,
Dock B,1530,69,11,4,
Dock B,1532,70,10,4,
Dock B,1533,69,11,4,
Dock B,1534,68,12,4,
Bicycle C,1535,79,1,4,
Dock C,1535,80,0,4,
Bicycle C,1536,79,1,4,
Dock C,1536,80,0,4,
Bicycle A,1537,59,21,4,
Bicycle D,1538,71,9,4,
Bicycle A,1539,58,22,4,
Bicycle D,1539,70,10,4,
Bicycle C,1539,79,1,4,
Dock C,1539,80,0,4,
Bicycle C,1540,79,1,4,
Dock C,1540,80,0,4,
Bicycle C,1540,79,1,4,
Dock C,1540,80,0,4,
Dock A,1541,59,21,4,
Dock A,1542,60,20,4,
Bicycle D,1542,69,11,4,
Bicycle C,1543,79,1,4,
Dock C,1543,80,0,4,
Dock B,1543,69,11,4,
Bicycle D,1544,68,12,4,
Bicycle A,1545,59,21,4,
Dock D,1545,69,11,4,
Dock B,1545,70,10,4,
Dock A,1546,60,20,4,
Bicycle A,1546,59,21,4,
Bicycle D,1546,68,12,4,
Dock D,1547,69,11,4,
Dock A,1547,60,20,4,
Dock D,1547,70,10,4,
Bicycle A,1549,59,21,4,
Dock D,1549,71,9,4,
Dock B,1549,71,9,4,
Dock D,1550,72,8,4,
Dock B,1551,70,10,4,
Dock B,1552,71,9,4,
Dock A,1552,60,20,4,
Dock D,1552,73,7,4,
Bicycle A,1554,59,21,4,
Bicycle D,1555,72,8,4,
Dock B,1555,72,8,4,
Dock A,1559,60,20,4,
Dock B,1559,73,7,4,
Bicycle A,1565,59,21,4,
Bicycle C,1566,79,1,4,
Dock C,1566,80,0,4,
Bicycle D,1567,71,9,4,
Dock B,1570,74,6,4,
Dock A,1571,60,20,4,
Bicycle D,1572,70,10,4,
Bicycle C,1572,79,1,4,
Dock C,1572,80,0,4,
Dock B,1573,73,7,4,
Bicycle A,1575,59,21,4,
Bicycle A,1575,58,22,4,
Dock A,1575,59,21,4,
Dock D,1575,71,9,4,
Bicycle A,1576,58,22,4,
Bicycle D,1578,70,10,4,
Bicycle D,1578,69,11,4,
Bicycle A,1579,57,23,4,
Dock B,1580,74,6,4,
Bicycle C,1580,79,1,4,
Dock C,1580,80,0,4,
Dock A,1581,58,22,4,
Bicycle D,1581,68,12,4,
Dock A,1581,59,21,4,
Dock B,1582,73,7,4,
Dock D,1582,69,11,4,
Dock B,1582,74,6,4,
Bicycle D,1583,68,12,4,
Dock A,1585,60,20,4,
Dock B,1585,75,5,4,
Bicycle C,1586,79,1,4,
Dock C,1586,80,0,4,
Dock B,1586,76,4,4,
Bicycle D,1586,67,13,4,
Bicycle A,1587,59,21,4,
Dock A,1587,60,20,4,
Dock A,1591,61,19,4,
Dock D,1593,68,12,4,
Dock B,1593,77,3,4,
Bicycle C,1593,79,1,4,
Dock C,1593,80,0,4,
Dock D,1595,69,11,4,
Dock B,1597,76,4,4,
Bicycle A,1597,60,20,4,
Dock B,1598,75,5,4,
Bicycle A,1598,59,21,4,
Bicycle C,1602,79,1,4,
Dock C,1602,80,0,4,
Bicycle D,1603,68,12,4,
Dock B,1604,76,4,4,
Bicycle C,1604,79,1,4,
Dock C,1604,80,0,4,
Dock B,1605,75,5,4,
Dock A,1606,60,20,4,
Bicycle A,1606,59,21,4,
Bicycle A,1607,58,22,4,
Dock B,1607,76,4,4,
Bicycle C,1607,79,1,4,
Dock C,1607,80,0,4,
Bicycle D,1610,67,13,4,
Bicycle A,1610,57,23,4,
Dock D,1611,68,12,4,
Dock B,1612,77,3,4,
Dock D,1612,69,11,4,
Dock B,1613,78,2,4,
Dock D,1614,70,10,4,
Dock B,1614,77,3,4,
Dock A,1615,58,22,4,
Bicycle A,1617,57,23,4,
Dock B,1617,76,4,4,
Dock B,1618,75,5,4,
Bicycle A,1618,56,24,4,
Dock B,1618,76,4,4,
Bicycle D,1618,69,11,4,
Bicycle D,1620,68,12,4,
Bicycle A,1620,55,25,4,
Dock B,1620,75,5,4,
Dock D,1621,69,11,4,
Bicycle A,1622,54,26,4,
Dock A,1622,55,25,4,
Dock A,1623,56,24,4,
Dock B,1624,74,6,4,
Dock B,1624,75,5,4,
Dock B,1624,76,4,4,
Bicycle D,1624,68,12,4,
Bicycle A,1625,55,25,4,
Dock A,1626,56,24,4,
Bicycle D,1626,67,13,4,
Dock B,1627,77,3,4,
Bicycle A,1629,55,25,4,
Dock A,1630,56,24,4,
Bicycle C,1630,79,1,4,
Dock C,1630,80,0,4,
Dock B,1631,78,2,4,
Dock B,1632,77,3,4,
Bicycle C,1633,79,1,4,
Dock C,1633,80,0,4,
Dock B,1633,78,2,4,
Dock B,1635,79,1,4,
Dock B,1636,78,2,4,
Bicycle A,1637,55,25,4,
Dock D,1637,68,12,4,
Bicycle C,1638,79,1,4,
Dock C,1638,80,0,4,
Dock B,1638,77,3,4,
Bicycle D,1641,67,13,4,
Dock B,1641,76,4,4,
Dock B,1642,77,3,4,
Bicycle C,1642,79,1,4,
Dock C,1642,80,0,4,
Bicycle C,1645,79,1,4,
Dock C,1645,80,0,4,
Bicycle A,1645,54,26,4,
Dock D,1646,68,12,4,
Bicycle D,1646,67,13,4,
Dock D,1646,68,12,4,
Bicycle A,1646,53,27,4,
Dock A,1647,54,26,4,
Bicycle C,1647,79,1,4,
Dock C,1647,80,0,4,
Bicycle D,1648,67,13,4,
Dock B,1650,76,4,4,
Dock A,1650,55,25,4,
Dock B,1651,77,3,4,
Dock D,1652,68,12,4,
Dock D,1652,69,11,4,
Dock A,1653,56,24,4,
Bicycle A,1654,55,25,4,
Dock B,1657,78,2,4,
Dock B,1657,77,3,4,
Dock D,1657,70,10,4,
Bicycle A,1658,54,26,4,
Bicycle A,1659,53,27,4,
Bicycle A,1660,52,28,4,
Bicycle A,1660,51,29,4,
Bicycle A,1661,50,30,4,
Dock B,1662,76,4,4,
Dock B,1662,75,5,4,
Dock B,1662,76,4,4,
Dock B,1662,77,3,4,
Dock B,1663,76,4,4,
Bicycle C,1663,79,1,4,
Dock C,1663,80,0,4,
Dock B,1665,77,3,4,
Bicycle C,1665,79,1,4,
Dock C,1665,80,0,4,
Dock B,1665,78,2,4,
Dock B,1666,79,1,4,
Dock B,1667,80,0,4,
Bicycle C,1669,79,1,4,
Dock C,1669,80,0,4,
Bicycle C,1670,79,1,4,
Dock C,1670,80,0,4,
Dock D,1672,71,9,4,
Dock D,1673,72,8,4,
Bicycle D,1674,71,9,4,
Bicycle D,1674,70,10,4,
Bicycle A,1674,49,31,4,
Bicycle D,1676,69,11,4,
Dock D,1677,70,10,4,
Dock A,1677,50,30,4,
Bicycle A,1677,49,31,4,
Dock D,1678,71,9,4,
Dock B,1678,79,1,4,
Dock A,1678,50,30,4,
Dock A,1679,51,29,4,
Dock B,1680,80,0,4,
Bicycle A,1680,50,30,4,
Bicycle A,1680,49,31,4,
Dock B,1683,79,1,4,
Dock B,1683,78,2,4,
Bicycle A,1685,48,32,4,
Bicycle A,1686,47,33,4,
Dock B,1686,77,3,4,
Dock B,1686,78,2,4,
Dock B,1687,77,3,4,
Dock B,1687,78,2,4,
Dock B,1689,79,1,4,
Dock B,1689,78,2,4,
Dock B,1689,77,3,4,
Bicycle D,1691,70,10,4,
Dock B,1691,78,2,4,
Bicycle D,1692,69,11,4,
Bicycle C,1693,79,1,4,
Dock C,1693,80,0,4,
Dock B,1694,79,1,4,
Dock A,1695,48,32,4,
Dock A,1695,49,31,4,
Bicycle A,1696,48,32,4,
Dock B,1697,78,2,4,
Bicycle C,1699,79,1,4,
Dock C,1699,80,0,4,
Bicycle D,1699,68,12,4,
Bicycle C,1700,79,1,4,
Dock C,1700,80,0,4,
Dock D,1700,69,11,4,
Bicycle D,1700,68,12,4,
Bicycle D,1700,67,13,4,
Bicycle D,1702,66,14,4,
Dock B,1702,79,1,4,
Dock B,1702,78,2,4,
Dock A,1703,49,31,4,
Dock A,1703,50,30,4,
Bicycle A,1703,49,31,4,
Bicycle A,1703,48,32,4,
Dock A,1703,49,31,4,
Bicycle A,1704,48,32,4,
Dock A,1704,49,31,4,
Bicycle D,1706,65,15,4,
Bicycle A,1707,48,32,4,
Dock D,1707,66,14,4,
Dock B,1708,79,1,4,
Dock B,1708,78,2,4,
Dock B,1708,79,1,4,
Bicycle C,1708,79,1,4,
Dock C,1708,80,0,4,
Dock B,1709,80,0,4,
Dock A,1709,49,31,4,
Bicycle A,1709,48,32,4,
Dock D,1709,67,13,4,
Bicycle C,1709,79,1,4,
Dock C,1709,80,0,4,
Dock B,1710,79,1,4,
Dock B,1711,78,2,4,
Bicycle D,1711,66,14,4,
Dock B,1712,77,3,4,
Dock B,1713,78,2,4,
Dock B,1714,77,3,4,
Dock A,1714,49,31,4,
Dock B,1715,78,2,4,
Dock B,1715,77,3,4,
Dock D,1716,67,13,4,
Bicycle C,1717,79,1,4,
Dock C,1717,80,0,4,
Bicycle C,1719,79,1,4,
Dock C,1719,80,0,4,
Dock B,1719,76,4,4,
Bicycle A,1719,48,32,4,
Bicycle D,1719,66,14,4,
Dock D,1720,67,13,4,
Bicycle D,1720,66,14,4,
Dock B,1721,75,5,4,
Dock B,1721,74,6,4,
Bicycle A,1722,47,33,4,
Dock B,1722,73,7,4,
Bicycle D,1723,65,15,4,
Dock A,1723,48,32,4,
Dock A,1724,49,31,4,
Dock B,1725,72,8,4,
Dock A,1725,50,30,4,
Bicycle C,1726,79,1,4,
Dock C,1726,80,0,4,
Dock D,1726,66,14,4,
Bicycle D,1727,65,15,4,
Bicycle A,1727,49,31,4,
Dock B,1727,73,7,4,
Bicycle A,1729,48,32,4,
Dock D,1729,66,14,4,
Dock A,1729,49,31,4,
Bicycle C,1729,79,1,4,
Dock C,1729,80,0,4,
Bicycle A,1730,48,32,4,
Dock B,1731,74,6,4,
Bicycle C,1732,79,1,4,
Dock C,1732,80,0,4,
Dock B,1733,75,5,4,
Dock B,1733,76,4,4,
Dock D,1734,67,13,4,
Bicycle A,1734,47,33,4,
Dock B,1736,77,3,4,
Bicycle C,1738,79,1,4,
Dock C,1738,80,0,4,
Bicycle A,1738,46,34,4,
Bicycle D,1738,66,14,4,
Dock D,1738,67,13,4,
Bicycle A,1739,45,35,4,
Dock B,1739,76,4,4,
Bicycle C,1740,79,1,4,
Dock C,1740,80,0,4,
Bicycle D,1740,66,14,4,
Dock B,1740,75,5,4,
Dock B,1741,76,4,4,
Dock D,1741,67,13,4,
Dock A,1742,46,34,4,
Dock A,1742,47,33,4,
Dock B,1743,77,3,4,
Dock B,1743,76,4,4,
Bicycle D,1744,66,14,4,
Dock B,1744,75,5,4,
Bicycle C,1745,79,1,4,
Dock C,1745,80,0,4,
Dock B,1745,76,4,4,
Bicycle A,1745,46,34,4,
Dock A,1746,47,33,4,
Dock B,1748,75,5,4,
Bicycle A,1748,46,34,4,
Dock B,1749,74,6,4,
Dock B,1749,73,7,4,
Dock D,1751,67,13,4,
Dock D,1751,68,12,4,
Dock B,1752,74,6,4,
Dock B,1754,75,5,4,
Dock D,1755,69,11,4,
Bicycle A,1755,45,35,4,
Bicycle D,1757,68,12,4,
Bicycle A,1757,44,36,4,
Dock B,1758,74,6,4,
Dock B,1758,73,7,4,
Dock A,1759,45,35,4,
Bicycle C,1760,79,1,4,
Dock C,1760,80,0,4,
Dock B,1761,72,8,4,
Bicycle D,1762,67,13,4,
Bicycle A,1762,44,36,4,
Bicycle D,1762,66,14,4,
Dock B,1763,71,9,4,
Dock B,1763,72,8,4,
Bicycle C,1763,79,1,4,
Dock C,1763,80,0,4,
Bicycle D,1763,65,15,4,
Dock A,1764,45,35,4,
Dock B,1764,73,7,4,
Dock B,1765,72,8,4,
Bicycle D,1765,64,16,4,
Bicycle A,1765,44,36,4,
Bicycle A,1765,43,37,4,
Dock B,1766,73,7,4,
Dock A,1766,44,36,4,
Dock A,1766,45,35,4,
Dock A,1767,46,34,4,
Dock B,1768,72,8,4,
Dock D,1768,65,15,4,
Bicycle C,1768,79,1,4,
Dock C,1768,80,0,4,
Bicycle D,1768,64,16,4,
Bicycle D,1769,63,17,4,
Dock B,1770,73,7,4,
Dock B,1770,72,8,4,
Bicycle C,1771,79,1,4,
Dock C,1771,80,0,4,
Bicycle A,1771,45,35,4,
Dock B,1771,73,7,4,
Dock A,1771,46,34,4,
Dock A,1772,47,33,4,
Dock D,1773,64,16,4,
Dock D,1774,65,15,4,
Bicycle D,1775,64,16,4,
Bicycle D,1777,63,17,4,
Bicycle C,1778,79,1,4,
Dock C,1778,80,0,4,
Dock A,1778,48,32,4,
Dock B,1779,74,6,4,
Dock B,1779,73,7,4,
Bicycle A,1780,47,33,4,
Bicycle A,1781,46,34,4,
Dock A,1781,47,33,4,
Bicycle C,1783,79,1,4,
Dock C,1783,80,0,4,
Dock B,1783,72,8,4,
Dock B,1783,71,9,4,
Dock B,1785,70,10,4,
Bicycle D,1785,62,18,4,
Bicycle A,1785,46,34,4,
Bicycle A,1785,45,35,4,
Dock B,1786,71,9,4,
Dock D,1786,63,17,4,
Dock B,1787,72,8,4,
Dock D,1787,64,16,4,
Dock B,1788,71,9,4,
Dock A,1788,46,34,4,
Bicycle A,1788,45,35,4,
Dock D,1790,65,15,4,
Bicycle A,1790,44,36,4,
Dock B,1790,70,10,4,
Dock B,1790,71,9,4,
Bicycle A,1791,43,37,4,
Dock B,1792,72,8,4,
Dock B,1793,73,7,4,
Dock B,1793,72,8,4,
Dock B,1794,71,9,4,
Bicycle C,1794,79,1,4,
Dock C,1794,80,0,4,
Bicycle A,1794,42,38,4,
Bicycle A,1795,41,39,4,
Bicycle C,1796,79,1,4,
Dock C,1796,80,0,4,
Dock B,1796,72,8,4,
Dock B,1798,71,9,4,
Dock B,1799,72,8,4,
Bicycle D,1799,64,16,4,
Bicycle D,1800,63,17,4,
Dock B,1801,73,7,4,
Bicycle D,1801,62,18,4,
Dock B,1801,74,6,4,
Dock A,1802,42,38,4,
Dock A,1803,43,37,4,
Bicycle C,1803,79,1,4,
Dock C,1803,80,0,4,
Dock D,1804,63,17,4,
Dock A,1804,44,36,4,
Dock D,1805,64,16,4,
Dock B,1806,73,7,4,
Bicycle A,1806,43,37,4,
Bicycle A,1807,42,38,4,
Bicycle C,1808,79,1,4,
Dock C,1808,80,0,4,
Dock B,1811,72,8,4,
Bicycle C,1811,79,1,4,
Dock C,1811,80,0,4,
Bicycle C,1812,79,1,4,
Dock C,1812,80,0,4,
Dock D,1812,65,15,4,
Dock B,1812,73,7,4,
Bicycle D,1813,64,16,4,
Dock B,1813,74,6,4,
Bicycle A,1813,41,39,4,
Bicycle D,1813,63,17,4,
Bicycle D,1814,62,18,4,
Dock B,1815,73,7,4,
Dock B,1816,72,8,4,
Dock B,1816,71,9,4,
Bicycle A,1817,40,40,4,
Dock A,1817,41,39,4,
Dock A,1817,42,38,4,
Dock A,1818,43,37,4,
Dock B,1820,70,10,4,
Dock D,1820,63,17,4,
Dock B,1821,69,11,4,
Dock B,1821,70,10,4,
Bicycle D,1821,62,18,4,
Dock B,1821,69,11,4,
Dock B,1822,70,10,4,
Dock A,1824,44,36,4,
Bicycle C,1825,79,1,4,
Dock C,1825,80,0,4,
Dock D,1825,63,17,4,
Dock D,1825,64,16,4,
Bicycle A,1826,43,37,4,
Dock B,1830,69,11,4,
Bicycle A,1832,42,38,4,
Dock D,1832,65,15,4,
Dock B,1832,70,10,4,
Dock B,1833,69,11,4,
Bicycle A,1835,41,39,4,
Bicycle A,1835,40,40,4,
Dock B,1836,68,12,4,
Bicycle C,1838,79,1,4,
Dock C,1838,80,0,4,
Dock B,1838,69,11,4,
Dock B,1839,68,12,4,
Dock B,1841,69,11,4,
Bicycle C,1842,79,1,4,
Dock C,1842,80,0,4,
Bicycle A,1844,39,41,4,
Bicycle C,1844,79,1,4,
Dock C,1844,80,0,4,
Dock B,1845,70,10,4,
