replication_no,time,id,prev_WaitTime,curr_WaitTime,
1,2315.240999,856,0.000000,0.000000,
1,2315.584612,783,23.368830,23.368830,
1,2317.924044,862,0.000000,0.000000,
1,2322.284602,865,0.000000,0.000000,
1,2322.716447,832,0.000000,0.000000,
1,2323.279352,825,0.000000,0.000000,
1,2325.892190,859,0.000000,0.000000,
1,2328.352787,861,0.000000,0.000000,
1,2330.145687,824,0.000000,0.000000,
1,2332.516515,799,32.563322,32.563322,
1,2335.486988,848,0.000000,0.000000,
1,2339.479880,858,0.000000,0.000000,
1,2341.909286,851,0.000000,0.000000,
1,2344.276570,860,0.000000,0.000000,
1,2345.832679,803,31.285477,31.285477,
1,2349.321495,804,31.163312,31.163312,
1,2352.124897,866,0.000000,0.000000,
1,2352.618456,843,0.000000,0.000000,
1,2352.921390,863,0.000000,0.000000,
1,2358.290541,855,0.000000,0.000000,
1,2358.337715,872,0.000000,0.000000,
1,2359.883719,868,0.000000,0.000000,
1,2360.082671,846,0.000000,0.000000,
1,2363.207724,850,0.000000,0.000000,
1,2363.242735,879,0.000000,0.000000,
1,2365.066057,844,0.000000,0.000000,
1,2365.187575,864,0.000000,0.000000,
1,2365.729748,888,0.000000,0.000000,
1,2367.669598,875,0.000000,0.000000,
1,2369.534065,889,0.000000,0.000000,
1,2369.811354,873,0.000000,0.000000,
1,2371.045061,853,0.000000,0.000000,
1,2372.441132,876,0.000000,0.000000,
1,2374.310385,890,0.000000,0.000000,
1,2379.854286,854,0.000000,0.000000,
1,2383.080888,896,0.000000,0.000000,
1,2385.107904,857,0.000000,0.000000,
1,2385.736962,881,0.000000,0.000000,
1,2391.227754,882,0.000000,0.000000,
1,2393.096770,903,0.000000,0.000000,
1,2394.188441,867,0.000000,0.000000,
1,2395.681596,904,0.000000,0.000000,
